Statement,Label
NSmen do not want to wear their uniform on SAF Day,FALSE
More DJs worldwide dropping the bass like grapes,FALSE
S'porean entrepreneur selling hail ice kachang,FALSE
Tree commIt's suicide to protect family from hailstorm,FALSE
S'poreans blame PAP Vivian Balakrishnan for hailstorm,FALSE
McNuggets come in four distinct shapes,FALSE
Wear White campaign organiser realises white is made out of gay colours,FALSE
Letter writer: Magician Lawrence Khong s agenda goes against our national interest,FALSE
S'pore govt takes up magician s challenge to draw clear line on LGBT issue,FALSE
Catholics demand proof from Vincent Wijeysingha that a priest had tried to molest him,FALSE
Gay people key to promoting religious harmony: religious leaders,FALSE
Association of Apathetic S'poreans issues statement on Religion vs LGBT debate: We don t care ,FALSE
M sia believes land reclamation is S'pore s secret to economic success,FALSE
Somebody won USD3300 after betting that Luis Suarez would bite someone,FALSE
S'pore Zoo polar bear a victim of unfair stereotypical body shaming,FALSE
Minister spotted shopping at NTUC,FALSE
NDP 2014 to remove all LGBT elements from performance celebration,FALSE
Malaysia officially better than Singapore,FALSE
Colourful MRT lines show that public transport is gay: Reader,FALSE
Mysterious affliction spreads to UK expats,FALSE
S'poreans say they feel safe knowing key installations protected by SAF Volunteer Corp with 2-week military training,FALSE
S'poreans react to PM Lee teaching Aussie PM Tony Abbott how to wear S'pore s national headdress,FALSE
Overnight raid in Geylang sees authorities seize 500kg of immoral durians,FALSE
Lawrence Khong must delete his Facebook account if he is really against gay marriage,FALSE
17 pro gay marriage brands that highly religious S'poreans must avoid or else God will smite them,FALSE
Khaw Boon Wan to stay in HDB flat for 5 years as part of National Service call-up,FALSE
Khaw Boon Wan receives National Service call-up to stay in HDB flat for 5 years,FALSE
Malaysia hires McKinsey to combat corruption,FALSE
Making DBSS flats closer to each other improves social cohesiveness neighbourly love,FALSE
S'poreans apologise to Scoot CEO: Sorry we make your aeroplane spoil & give you money ,FALSE
S'poreans react to Khoo Teck Puat shooting injured police officer taken to Tan Tock Seng hospital for treatment,FALSE
Alcohol ban sees Clarke Quay s Read Bridge attracting students looking for conducive quiet place to study,FALSE
Giving $41 million bonus to 82000 civil servants shows govt always cares about less privileged S'poreans,FALSE
Civil servants each get $500 bonus to celebrate SG50 General Election 2015,FALSE
NSFs to be honoured on July 1 SAF Day by letting them sit down on public transport,FALSE
S'poreans react to 9 in 10 teen boys in S'pore exposed to naughty things on Internet,FALSE
England to retire from international football,FALSE
S'pore playgrounds to remain as neutral spaces for everyone especially the PAP,FALSE
Abandoned trolley curses S'pore,FALSE
NSF no place to sit down because MRT train carriage full reports his Third Eye,FALSE
Brexit referendum to leave EU provides learning points for Hougang SMC to secede,FALSE
Video for NDP 2016 theme song lacks Lee Kuan Yew,FALSE
Highly religious S'poreans shoot back at LGBT community: How is this not gay?,FALSE
S'poreans react to all 3 lifts breaking down in 33-storey Woodlands HDB block,FALSE
New Nation reader: New Nation article contains wrong information can take down?,FALSE
NDP 2016 to remove all LGBT elements from performance celebration,FALSE
S'pore s politics must remain above race religion but not extra-marital affairs,FALSE
Collapsed Bukit Batok linkway replaced with indestructible sheltered ERP gantry,FALSE
Highly religious S'poreans angry Pink Dot venue dick-shaped after govt restrictions,FALSE
6 buildings in S'pore more gay than Cathay Cineleisure,FALSE
Next Chinese New Year reunion dinner an awkward one for Lee family,FALSE
Popcorn shortage in S'pore,FALSE
S'poreans allow PM Lee to step down,FALSE
PAP MPs to praise PM Lee s achievements during July 3 Parliament about Lee family feud,FALSE
PM Lee must apologise to Lee Kuan Yew not S'poreans,FALSE
Unifying figure President Tony Tan to unify Lee family,FALSE
Water spout in S'pore is LKY demonstrating how PAP'sucks these days,FALSE
Lee family urged to continue as S'pore big enough to accommodate petty feud,FALSE
S'poreans from all walks of life claim responsibility for Lee family quarrel,FALSE
LKY mulling lightning strike on 38 Oxley Road house to put matter to rest at once,FALSE
Lee Kuan Yew silent amidst ongoing Lee family drama,FALSE
S'poreans agree tear down 2/3 LKY house preserve 1/3,FALSE
So is there global warming or not?,FALSE
Frustrated Singapore musician moving out of her homeland,FALSE
Gamblers who sought treatment getting younger more educated: Study,FALSE
Do Asians believe in the rise of Asia?,FALSE
Oh what a memorable toilet scene,FALSE
Man dies after cock penetrated his leg severing vein,FALSE
How to start a debate in the toilet,FALSE
Convicted rapists get paid for clearing out prison toilet waste,FALSE
And the top Singapore celebrity on Facebook is ,FALSE
Why public toilets are unfair to women,FALSE
Now women can pee standing up,FALSE
Bitcoins: Currency for the drug lords,FALSE
Andy Lau on toilets,FALSE
I was a victim of sexual harassment,FALSE
Singaporeans organise farewell Tupperware parties ,FALSE
Alfian Sa at s genius take on NDP song,FALSE
A uniquely ST way of tweaking news,FALSE
Most anti-corruption officers dying of exhaustion,FALSE
Man raped to death by wives,FALSE
M Ravi to lead congregation at City Harvest Church,FALSE
MinCRAP: $2200 for a Brompton bike is cheap,FALSE
Island-wide protests over McDonald s curry sauce; PM Lee intervenes,FALSE
Pre-National Day Special Report: S'poreans have it better now,FALSE
Iranian anti-censorship widget found,FALSE
Police drops case local filmmaker loses street cred,FALSE
Is PM Lee s Facebook posting becoming an expensive hobby?,FALSE
Best Yahoo! FlipSide comment  yet,FALSE
Fake news website raises real money for children s charity,FALSE
Merlion named Statue of the Year again,FALSE
New Nation responds to Breakfast Network The Independent,FALSE
Balji beats Bertha at Facebook Likes surpasses her in one day,FALSE
What on Earth is CNA s S Ramesh doing here?,FALSE
Mofo drivers trying to compare who got smaller penis in S'pore,FALSE
SMRT Ltd (Feedback) claims Melody Chen as latest victim,FALSE
Super bastard ST calls ex-SMRT corp comm woman chief a spokesman ,FALSE
S'poreans cannot explain why SMRT corp comm chief quit after 5 months,FALSE
US Vice President gets less security than Gordon Ramsay,FALSE
Long queues for minion toys a sign S'pore is prosperous politically stable,FALSE
Little known S'porean cartoonist becomes international household name,FALSE
Why are minions so popular among S'poreans?,FALSE
Baey Yam Keng dresses as Waldo from Where s Waldo?,FALSE
S'porean driver s Dairy Farm Final Destination near miss moment,FALSE
Shutting down Sungei Road flea market will reward Pioneer Generation for hard work,FALSE
S'poreans M'sians totally believe their govts didn t cooperate to raise vehicle entry permIt's fees,FALSE
Changes to IPPT part of Mindef s commitment to developing a fully female armed forces,FALSE
NSman s grandmother gets 85 points taking the new 3-station IPPT,FALSE
Passing criteria for new 3-station IPPT revealed,FALSE
PM Lee congratulates Singaporean for becoming Indonesian president,FALSE
More people from S'pore can now escape to Perth as Australia airports allow for self-check-out,FALSE
Conservative S'poreans demand S'pore Zoo investigate if they possess gay animals,FALSE
Children to supervise adults who cannot stop fighting about books,FALSE
NLB to organise S'pore s first pro-family writers festival,FALSE
NLB changes logo to reflect their profound sense of sadness,FALSE
NLB pulps Marvel comic books after Thor goes from male to female,FALSE
NLB releases pro-family book based on true story,FALSE
Andy s friends regret their own fathers lack foresight risk-taking mentality,FALSE
